,LineId,Time,Component,Pid,Content,template,EventId
1707,1708,20171223-23:54:47:453,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33129767, getTodayTotalDetailSteps = <*>,Event58
1708,1709,20171223-23:54:47:454,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33131773,setTodayTotalDetailSteps= <*>,Event59
1709,1710,20171223-23:54:47:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories= <*>,Event60
1710,1711,20171223-23:54:47:469,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1711,1712,20171223-23:54:54:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,Event56
1712,1713,20171223-23:54:54:163,Step_LSC,30002312,onExtend:1514044494000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1713,1714,20171223-23:54:54:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33131773, getTodayTotalDetailSteps = <*>,Event58
1714,1715,20171223-23:54:54:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33138759,setTodayTotalDetailSteps= <*>,Event59
1715,1716,20171223-23:54:54:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories= <*>,Event60
1716,1717,20171223-23:54:54:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1717,1718,20171223-23:54:56:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,Event56
1718,1719,20171223-23:54:56:157,Step_LSC,30002312,onExtend:1514044496000 0 0 0,onExtend: <*> <*> <*> <*>,Event57
1719,1720,20171223-23:54:56:451,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33138759, getTodayTotalDetailSteps = <*>,Event58
1720,1721,20171223-23:54:56:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33140770,setTodayTotalDetailSteps= <*>,Event59
1721,1722,20171223-23:54:56:468,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories= <*>,Event60
1722,1723,20171223-23:54:56:476,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1723,1724,20171223-23:55:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1724,1725,20171223-23:55:24:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,Event56
1725,1726,20171223-23:55:24:150,Step_LSC,30002312,onExtend:1514044524000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1726,1727,20171223-23:55:24:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33140770, getTodayTotalDetailSteps = <*>,Event58
1727,1728,20171223-23:55:24:443,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33168762,setTodayTotalDetailSteps= <*>,Event59
1728,1729,20171223-23:55:24:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories= <*>,Event60
1729,1730,20171223-23:55:24:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1730,1731,20171223-23:55:25:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,Event56
1731,1732,20171223-23:55:25:147,Step_LSC,30002312,onExtend:1514044525000 0 0 0,onExtend: <*> <*> <*> <*>,Event57
1732,1733,20171223-23:55:25:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33168762, getTodayTotalDetailSteps = <*>,Event58
1733,1734,20171223-23:55:25:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33169760,setTodayTotalDetailSteps= <*>,Event59
1734,1735,20171223-23:55:25:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories= <*>,Event60
1735,1736,20171223-23:55:25:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1736,1737,20171223-23:56:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1737,1738,20171223-23:56:12:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,Event56
1738,1739,20171223-23:56:12:161,Step_LSC,30002312,onExtend:1514044572000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1739,1740,20171223-23:56:12:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33169760, getTodayTotalDetailSteps = <*>,Event58
1740,1741,20171223-23:56:12:449,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33216767,setTodayTotalDetailSteps= <*>,Event59
1741,1742,20171223-23:56:12:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories= <*>,Event60
1742,1743,20171223-23:56:12:474,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1743,1744,20171223-23:56:13:144,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,Event56
1744,1745,20171223-23:56:13:150,Step_LSC,30002312,onExtend:1514044573000 0 0 0,onExtend: <*> <*> <*> <*>,Event57
1745,1746,20171223-23:56:13:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33216767, getTodayTotalDetailSteps = <*>,Event58
1746,1747,20171223-23:56:13:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33217764,setTodayTotalDetailSteps= <*>,Event59
1747,1748,20171223-23:56:13:454,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories= <*>,Event60
1748,1749,20171223-23:56:13:457,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1749,1750,20171223-23:56:28:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,Event56
1750,1751,20171223-23:56:28:145,Step_LSC,30002312,onExtend:1514044588000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1751,1752,20171223-23:56:28:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33217764, getTodayTotalDetailSteps = <*>,Event58
1752,1753,20171223-23:56:28:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33232763,setTodayTotalDetailSteps= <*>,Event59
1753,1754,20171223-23:56:28:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories= <*>,Event60
1754,1755,20171223-23:56:28:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1755,1756,20171223-23:56:35:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,Event56
1756,1757,20171223-23:56:35:152,Step_LSC,30002312,onExtend:1514044595000 0 0 0,onExtend: <*> <*> <*> <*>,Event57
1757,1758,20171223-23:56:35:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33232763, getTodayTotalDetailSteps = <*>,Event58
1758,1759,20171223-23:56:35:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33239758,setTodayTotalDetailSteps= <*>,Event59
1759,1760,20171223-23:56:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories= <*>,Event60
1760,1761,20171223-23:56:35:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1761,1762,20171223-23:57:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1762,1763,20171223-23:57:34:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,Event56
1763,1764,20171223-23:57:34:156,Step_LSC,30002312,onExtend:1514044654000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1764,1765,20171223-23:57:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33239758, getTodayTotalDetailSteps = <*>,Event58
1765,1766,20171223-23:57:34:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33298759,setTodayTotalDetailSteps= <*>,Event59
1766,1767,20171223-23:57:34:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories= <*>,Event60
1767,1768,20171223-23:57:34:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1768,1769,20171223-23:57:42:138,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,Event56
1769,1770,20171223-23:57:42:147,Step_LSC,30002312,onExtend:1514044662000 0 0 0,onExtend: <*> <*> <*> <*>,Event57
1770,1771,20171223-23:57:42:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33298759, getTodayTotalDetailSteps = <*>,Event58
1771,1772,20171223-23:57:42:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33306763,setTodayTotalDetailSteps= <*>,Event59
1772,1773,20171223-23:57:42:464,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,calculateCaloriesWithCache totalCalories= <*>,Event60
1773,1774,20171223-23:57:42:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache totalAltitude= <*>,Event61
1774,1775,20171223-23:58:0:117,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1775,1776,20171223-23:59:0:135,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1776,1777,20171224-0:0:0:215,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1777,1778,20171224-0:0:0:216,Step_StandStepDataManager,30002312,theDayChanged 1514044800216,theDayChanged <*>,Event37
1778,1779,20171224-0:0:0:218,Step_StandStepDataManager,30002312,initEnviroument,initEnviroument,Event38
1779,1780,20171224-0:0:0:218,Step_SPUtils,30002312,getStepCounterStatus,getStepCounterStatus,Event39
1780,1781,20171224-0:0:0:218,Step_SPUtils,30002312, getStepCounterStatus= true, getStepCounterStatus= true,Event40
1781,1782,20171224-0:0:0:218,Step_StandStepCounter,30002312,reStartStepCounter,reStartStepCounter,Event41
1782,1783,20171224-0:0:0:223,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,Event56
1783,1784,20171224-0:0:0:226,Step_StandStepCounter,30002312,registersensorsuccess: true,registersensorsuccess: true,Event42
1784,1785,20171224-0:0:0:227,Step_DataCache,30002312,clear(),clear(),Event43
1785,1786,20171224-0:0:0:228,Step_SPUtils,30002312, getTodayBasicStandardSteps= 1514018661124##0##3428, getTodayBasicStandardSteps= <*>,Event47
1786,1787,20171224-0:0:0:229,Step_StandStepDataManager,30002312,tryToRecordAsBasicStepData bWrite true,tryToRecordAsBasicStepData bWrite true,Event44
1787,1788,20171224-0:0:0:229,Step_SPUtils,30002312, getDiffTotalSteps= 1513958400215##0, getDiffTotalSteps= <*>,Event48
1788,1789,20171224-0:0:0:229,Step_SPUtils,30002312,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,setBasicStandardSteps basicStandardStep= <*> restartSteps= <*>,Event45
1789,1790,20171224-0:0:0:232,Step_SPUtils,30002312,setDiffTotalSteps=0,setDiffTotalSteps= <*>,Event46
1790,1791,20171224-0:0:0:233,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763, getTodayTotalDetailSteps = <*>,Event58
1791,1792,20171224-0:0:0:233,Step_SPUtils,30002312, getTodayBasicStandardSteps= 1514044800223##3786##0, getTodayBasicStandardSteps= <*>,Event47
1792,1793,20171224-0:0:0:233,Step_SPUtils,30002312, getDiffTotalSteps= 1514044800231##0, getDiffTotalSteps= <*>,Event48
1793,1794,20171224-0:0:0:234,Step_StandStepDataManager,30002312,tryToReloadTodayBasicSteps1514044800223|3786|0|0,<*>,Event49
1794,1795,20171224-0:0:0:234,Step_StandStepDataManager,30002312,reload : 3786 restar 0,reload : <*> restar <*>,Event50
1795,1796,20171224-0:0:0:234,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763, getTodayTotalDetailSteps = <*>,Event58
1796,1797,20171224-0:0:0:234,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444553,setTodayTotalDetailSteps= <*>,Event59
1797,1798,20171224-0:0:0:235,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories= <*>,Event60
1798,1799,20171224-0:0:0:235,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude= <*>,Event61
1799,1800,20171224-0:0:0:236,Step_StandReportReceiver,30002312,REPORT : 0 0 0 0,REPORT : <*> <*> <*> <*>,Event51
1800,1801,20171224-0:0:0:237,Step_HGNH,30002312,next day:steps0mLastReport7214,next day: steps0mLastReport7214,Event52
1801,1802,20171224-0:0:0:237,Step_SPUtils,30002312,setGoalNotifiShownRecord 1514044800237 false,setGoalNotifiShownRecord <*> false,Event53
1802,1803,20171224-0:0:0:240,Step_HGNH,30002312,closeNotification...,closeNotification...,Event54
1803,1804,20171224-0:0:0:240,Step_NotificationUtil,30002312,deleteHealthNotification(),deleteHealthNotification(),Event55
1804,1805,20171224-0:0:0:323,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,Event56
1805,1806,20171224-0:0:0:329,Step_LSC,30002312,onExtend:1514044801000 0 0 0,onExtend: <*> <*> <*> <*>,Event57
1806,1807,20171224-0:0:0:624,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444553, getTodayTotalDetailSteps = <*>,Event58
1807,1808,20171224-0:0:0:624,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444943,setTodayTotalDetailSteps= <*>,Event59
1808,1809,20171224-0:0:0:628,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories= <*>,Event60
1809,1810,20171224-0:0:0:628,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude= <*>,Event61
1810,1811,20171224-0:0:5:137,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,Event56
1811,1812,20171224-0:0:5:152,Step_LSC,30002312,onExtend:1514044805000 0 0 5,onExtend: <*> <*> <*> <*>,Event57
1812,1813,20171224-0:0:5:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444943, getTodayTotalDetailSteps = <*>,Event58
1813,1814,20171224-0:0:5:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33449757,setTodayTotalDetailSteps= <*>,Event59
1814,1815,20171224-0:0:5:444,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories= <*>,Event60
1815,1816,20171224-0:0:5:444,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude= <*>,Event61
1816,1817,20171224-0:0:6:144,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,Event56
1817,1818,20171224-0:0:6:149,Step_LSC,30002312,onExtend:1514044806000 0 0 0,onExtend: <*> <*> <*> <*>,Event57
1818,1819,20171224-0:0:6:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33449757, getTodayTotalDetailSteps = <*>,Event58
1819,1820,20171224-0:0:6:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33450764,setTodayTotalDetailSteps= <*>,Event59
1820,1821,20171224-0:0:6:451,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories= <*>,Event60
1821,1822,20171224-0:0:6:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude= <*>,Event61
1822,1823,20171224-0:1:0:154,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1823,1824,20171224-0:2:0:169,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1824,1825,20171224-0:3:0:124,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1825,1826,20171224-0:4:0:136,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1826,1827,20171224-0:5:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action: android.intent.action.TIME_TICK,Event74
1827,1828,20171224-0:5:22:473,Step_LSC,30002312,onStandStepChanged 3786,onStandStepChanged <*>,Event56
1828,1829,20171224-0:5:22:478,Step_LSC,30002312,onExtend:1514045123000 0 0 0,onExtend: <*> <*> <*> <*>,Event57
1829,1830,20171224-0:5:22:774,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33450764, getTodayTotalDetailSteps = <*>,Event58
1830,1831,20171224-0:5:22:774,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045040000##0##549659##8661##16256##33767093,setTodayTotalDetailSteps= <*>,Event59
1831,1832,20171224-0:5:22:779,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,calculateCaloriesWithCache totalCalories= <*>,Event60
1832,1833,20171224-0:5:22:779,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,calculateAltitudeWithCache totalAltitude= <*>,Event61
