,LineId,Time,Program,Content,template,EventId
1867,1868,07.27 07:29:00,chrome.exe *64,www.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1868,1869,07.27 07:45:31,Dropbox.exe,client-lb.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1869,1870,07.27 07:45:55,chrome.exe *64,"clients6.google.com:443 close, 5015 bytes (4.89 KB) sent, 2599 bytes (2.53 KB) received, lifetime 06:47","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1870,1871,07.27 07:46:00,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1871,1872,07.27 07:47:02,Dropbox.exe,"client-cf.dropbox.com:443 close, 1573 bytes (1.53 KB) sent, 16750 bytes (16.3 KB) received, lifetime 01:02","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1872,1873,07.27 08:00:32,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1873,1874,07.27 08:04:21,chrome.exe *64,"www.evernote.com:443 close, 2486 bytes (2.42 KB) sent, 2337 bytes (2.28 KB) received, lifetime 04:00","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1874,1875,07.27 08:09:35,chrome.exe *64,"clients4.google.com:443 close, 2570 bytes (2.50 KB) sent, 626 bytes received, lifetime 04:00","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1875,1876,07.27 08:15:33,Dropbox.exe,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1876,1877,07.27 08:22:45,chrome.exe *64,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1877,1878,07.27 08:27:47,chrome.exe *64,safebrowsing.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1878,1879,07.27 08:30:33,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1879,1880,07.27 08:30:34,Dropbox.exe,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1880,1881,07.27 08:30:34,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1881,1882,07.27 08:34:30,chrome.exe *64,"play.google.com:443 close, 3874 bytes (3.78 KB) sent, 2186 bytes (2.13 KB) received, lifetime 08:13","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1882,1883,07.27 08:34:34,chrome.exe *64,"clients6.google.com:443 close, 7738 bytes (7.55 KB) sent, 8620 bytes (8.41 KB) received, lifetime 07:17","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1883,1884,07.27 08:38:54,svchost.exe *64,pki.google.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1884,1885,07.27 08:40:55,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1885,1886,07.27 08:41:56,Dropbox.exe,"client-cf.dropbox.com:443 close, 5129 bytes (5.00 KB) sent, 17049 bytes (16.6 KB) received, lifetime 01:01","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1886,1887,07.27 08:43:37,Dropbox.exe,"client-cf.dropbox.com:443 close, 1573 bytes (1.53 KB) sent, 16743 bytes (16.3 KB) received, lifetime 01:00","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1887,1888,07.27 08:53:22,chrome.exe *64,"mtalk.google.com:443 close, 985 bytes sent, 463 bytes received, lifetime 15:00","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1888,1889,07.27 08:57:48,chrome.exe *64,safebrowsing.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1889,1890,07.27 09:00:11,YodaoDict.exe,cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1890,1891,07.27 09:00:14,chrome.exe *64,clientservices.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1891,1892,07.27 09:00:35,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1892,1893,07.27 09:05:44,SGTool.exe,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1893,1894,07.27 09:06:14,SGTool.exe,"info.pinyin.sogou.com:80 close, 548 bytes sent, 166 bytes received, lifetime 00:30","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1894,1895,07.27 09:15:23,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1895,1896,07.27 09:15:26,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1896,1897,07.27 09:15:33,chrome.exe *64,"www.evernote.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:10","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1897,1898,07.27 09:21:05,chrome.exe *64,"clients6.google.com:443 close, 2867 bytes (2.79 KB) sent, 1014 bytes received, lifetime 05:39","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1898,1899,07.27 09:25:17,chrome.exe *64,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1899,1900,07.27 09:30:37,Dropbox.exe,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1900,1901,07.27 09:30:37,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1901,1902,07.27 09:30:54,Dropbox.exe,log.getdropbox.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1902,1903,07.27 09:34:34,chrome.exe *64,"clients6.google.com:443 close, 2987 bytes (2.91 KB) sent, 5913 bytes (5.77 KB) received, lifetime 07:04","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1903,1904,07.27 09:45:38,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1904,1905,07.27 09:48:46,SohuNews.exe,css.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1905,1906,07.27 09:48:46,SohuNews.exe,xy.brand.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1906,1907,07.27 09:48:49,SohuNews.exe,pv.mini.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1907,1908,07.27 09:48:49,SohuNews.exe,src.wei.focus.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1908,1909,07.27 09:48:50,SohuNews.exe,mini.cpc.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1909,1910,07.27 09:48:50,SohuNews.exe,mini.cpc.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1910,1911,07.27 09:48:53,SohuNews.exe,bx.optimix.asia:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1911,1912,07.27 09:48:53,SohuNews.exe,"txt.go.sohu.com:80 close, 606 bytes sent, 857 bytes received, lifetime 00:07","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1912,1913,07.27 09:48:54,SohuNews.exe,"pv.mini.sohu.com:80 close, 1941 bytes (1.89 KB) sent, 1363 bytes (1.33 KB) received, lifetime 00:05","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1913,1914,07.27 09:48:56,SohuNews.exe,"pv.mini.sohu.com:80 close, 512 bytes sent, 15495 bytes (15.1 KB) received, lifetime 00:05","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1914,1915,07.27 09:48:56,SohuNews.exe,"pv.mini.sohu.com:80 close, 816 bytes sent, 264 bytes received, lifetime 00:05","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1915,1916,07.27 09:48:56,SohuNews.exe,"pv.mini.sohu.com:80 close, 1510 bytes (1.47 KB) sent, 1293 bytes (1.26 KB) received, lifetime 00:06","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1916,1917,07.27 09:49:07,SohuNews.exe,"css.sohu.com:80 close, 3549 bytes (3.46 KB) sent, 108371 bytes (105 KB) received, lifetime 00:21","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1917,1918,07.27 09:49:08,SohuNews.exe,"p.inte.sogou.com:80 close, 5061 bytes (4.94 KB) sent, 1248 bytes (1.21 KB) received, lifetime 00:15","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1918,1919,07.27 09:49:19,SohuNews.exe,"i2.itc.cn:80 close, 1330 bytes (1.29 KB) sent, 62141 bytes (60.6 KB) received, lifetime 00:33","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1919,1920,07.27 09:49:20,svchost.exe *64,crl.microsoft.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1920,1921,07.27 09:49:22,SohuNews.exe,"cdn.e9377f.com:80 close, 575 bytes sent, 243 bytes received, lifetime 00:30","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1921,1922,07.27 09:49:37,SohuNews.exe,pv.mini.sohu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1922,1923,07.27 09:49:47,SohuNews.exe,v.admaster.com.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1923,1924,07.27 09:49:48,SohuNews.exe,"i2.itc.cn:80 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 503","<*> <*> error Could not connect through proxy proxy.cse.cuhk.edu.hk <*> - Proxy server cannot establish a connection with the target, status code <*>",Event7
1924,1925,07.27 09:49:49,SohuNews.exe,"v.admaster.com.cn:80 close, 4121 bytes (4.02 KB) sent, 4104 bytes (4.00 KB) received, lifetime 00:02","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1925,1926,07.27 09:49:55,SohuNews.exe,at.mct01.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1926,1927,07.27 09:50:03,SohuNews.exe,ping.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1927,1928,07.27 09:50:05,SohuNews.exe,"ping.pinyin.sogou.com:80 close, 634 bytes sent, 166 bytes received, lifetime 00:01","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1928,1929,07.27 09:50:06,chrome.exe *64,mail.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1929,1930,07.27 09:50:30,chrome.exe *64,s2.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1930,1931,07.27 09:50:32,chrome.exe *64,www.youtube.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1931,1932,07.27 09:50:35,chrome.exe *64,r6---sn-i3b7knl6.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1932,1933,07.27 09:50:44,chrome.exe *64,"s2.googleusercontent.com:443 close, 470 bytes sent, 4691 bytes (4.58 KB) received, lifetime 00:14","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1933,1934,07.27 09:50:44,chrome.exe *64,r18---sn-vgqsenes.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1934,1935,07.27 09:50:55,chrome.exe *64,r5---sn-i3b7kn7z.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1935,1936,07.27 09:51:04,chrome.exe *64,r13---sn-vgqsenee.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1936,1937,07.27 09:52:32,chrome.exe *64,"d3cv4a9a9wh0bt.cloudfront.net:443 close, 820 bytes sent, 5619 bytes (5.48 KB) received, lifetime 02:00","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1937,1938,07.27 09:52:33,chrome.exe *64,"r1---sn-i3belnez.googlevideo.com:443 close, 10046 bytes (9.81 KB) sent, 5657896 bytes (5.39 MB) received, lifetime 00:54","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1938,1939,07.27 09:53:24,chrome.exe *64,r5---sn-i3b7kn7r.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1939,1940,07.27 09:53:32,chrome.exe *64,r2---sn-i3b7kn7r.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1940,1941,07.27 09:53:38,chrome.exe *64,"r6---sn-p5qs7n7s.googlevideo.com:443 close, 1175 bytes (1.14 KB) sent, 11041 bytes (10.7 KB) received, lifetime 00:01","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1941,1942,07.27 09:54:02,chrome.exe *64,"r2---sn-i3b7kn7r.googlevideo.com:443 close, 2883 bytes (2.81 KB) sent, 90785 bytes (88.6 KB) received, lifetime 00:30","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1942,1943,07.27 09:55:09,chrome.exe *64,"mtalk.google.com:443 close, 985 bytes sent, 463 bytes received, lifetime 14:59","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1943,1944,07.27 09:56:35,Dropbox.exe,"bolt.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1944,1945,07.27 09:56:36,Dropbox.exe,bolt.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1945,1946,07.27 09:57:32,chrome.exe *64,"www.googleapis.com:443 close, 1046 bytes (1.02 KB) sent, 5463 bytes (5.33 KB) received, lifetime 04:00","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1946,1947,07.27 10:00:11,YodaoDict.exe,"cidian.youdao.com:80 close, 923 bytes sent, 456 bytes received, lifetime 09:53","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1947,1948,07.27 10:00:39,Dropbox.exe,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1948,1949,07.27 10:02:34,chrome.exe *64,notifications.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1949,1950,07.27 10:02:48,chrome.exe *64,"lh3.googleusercontent.com:443 close, 745 bytes sent, 229 bytes received, lifetime 00:14","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1950,1951,07.27 10:05:03,QQProtectUpd.exe,"qdun-data.qq.com:443 close, 261 bytes sent, 70 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1951,1952,07.27 10:05:05,QQProtectUpd.exe,"qd-update.qq.com:8080 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403","<*> <*> error Could not connect through proxy proxy.cse.cuhk.edu.hk <*> - Proxy server cannot establish a connection with the target, status code <*>",Event7
1952,1953,07.27 10:05:06,QQProtectUpd.exe,"qd-update.qq.com:8080 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403","<*> <*> error Could not connect through proxy proxy.cse.cuhk.edu.hk <*> - Proxy server cannot establish a connection with the target, status code <*>",Event7
1953,1954,07.27 10:06:38,chrome.exe *64,"www.gstatic.com:443 close, 1239 bytes (1.20 KB) sent, 20185 bytes (19.7 KB) received, lifetime 04:00","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1954,1955,07.27 10:08:00,chrome.exe *64,"pubads.g.doubleclick.net:443 close, 22150 bytes (21.6 KB) sent, 60543 bytes (59.1 KB) received, lifetime 17:27","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1955,1956,07.27 10:09:05,chrome.exe *64,r8---sn-i3b7knez.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1956,1957,07.27 10:13:12,chrome.exe *64,"clients4.google.com:443 close, 4552 bytes (4.44 KB) sent, 1616 bytes (1.57 KB) received, lifetime 04:00","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1957,1958,07.27 10:20:38,chrome.exe *64,yt3.ggpht.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1958,1959,07.27 10:20:38,chrome.exe *64,"yt3.ggpht.com:443 close, 733 bytes sent, 229 bytes received, lifetime <1 sec","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1959,1960,07.27 10:20:53,chrome.exe *64,www.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1960,1961,07.27 10:21:07,chrome.exe *64,"r6---sn-i3b7knl6.googlevideo.com:443 close, 733 bytes sent, 151 bytes received, lifetime 00:15","<*> <*> close, <*> bytes0 sent, <*> bytes1 received, lifetime <*> <*>",Event6
1961,1962,07.27 10:21:13,chrome.exe *64,clients1.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1962,1963,07.27 10:22:15,chrome.exe *64,clients5.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1963,1964,07.27 10:22:16,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1964,1965,07.27 10:22:17,chrome.exe *64,f-log-extension.grammarly.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1965,1966,07.27 10:22:17,chrome.exe *64,f-log-extension.grammarly.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1966,1967,07.27 10:22:18,chrome.exe *64,d3cv4a9a9wh0bt.cloudfront.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
1967,1968,07.27 10:22:19,chrome.exe *64,drive-thirdparty.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> <*> open through proxy <*> <*> HTTPS,Event8
