,LineId,Month,Date,Time,User,Component,PID,Address,Content,template,EventId
1581,1582,Jul,6,22:33:18,calvisitor-10-105-162-178,CalendarAgent,279,,"[com.apple.calendar.store.log.caldav.queue] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain Code=502 ""(null)"" UserInfo={AccountName=163, CalDAVErrFromRefresh=YES, CoreDAVHTTPHeaders=<CFBasicHash 0x7fa11fe7a810 [0x7fff7abc1440]>{type = immutable dict, count = 5, entries => 0 : Connection = <CFString 0x7fff7ab1aea0 [0x7fff7abc1440]>{contents = ""keep-alive""} 3 : Content-Type = text/html 4 : Content-Length = 166 5 : Server = nginx 6 : Date = <CFString 0x7fa11ac2ab80 [0x7fff7abc1440]>{contents = ""Fri, 07 Jul 2017 05:32:43 GMT""} } }]","<*> com.apple.calendar.store.log.caldav.queue] <*> Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain <*> ""(null)"" UserInfo={AccountName=163, CalDAVErrFromRefresh=YES, CoreDAVHTTPHeaders=<CFBasicHash <*> <*> <*> >{type <*> immutable dict, count <*> <*> entries => <*> <*> Connection <*> <CFString0 <*> <*> <*> >{contents0 <*> ""keep-alive""} <*> <*> Content-Type <*> text/html <*> <*> Content-Length <*> <*> <*> <*> Server <*> nginx <*> <*> Date <*> <CFString1 <*> <*> <*> >{contents1 <*> ""Fri, <*> Jul <*> <*> GMT""} } }] ",Event237
1582,1583,Jul,6,22:37:40,calvisitor-10-105-162-178,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.,Event391
1583,1584,Jul,6,23:00:45,calvisitor-10-105-162-178,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: <*>,Event327
1584,1585,Jul,6,23:28:39,calvisitor-10-105-162-178,locationd,82,,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',Event401
1585,1586,Jul,6,23:33:20,calvisitor-10-105-162-178,Preview,11512,,"Page bounds {{0, 0}","Page bounds {{0, <*>",Event238
1586,1587,Jul,6,23:33:55,calvisitor-10-105-162-178,SpotlightNetHelper,352,,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data","CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data",Event239
1587,1588,Jul,7,00:01:59,calvisitor-10-105-162-178,kernel,0,,Sandbox: SpotlightNetHelp(352) deny(1) ipc-posix-shm-read-data CFPBS:186A7:,Sandbox: SpotlightNetHelp(352) deny(1) ipc-posix-shm-read-data <*>,Event240
1588,1589,Jul,7,00:02:27,calvisitor-10-105-162-178,Safari,9852,,tcp_connection_tls_session_error_callback_imp 2438 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.434 error <*>,Event326
1589,1590,Jul,7,00:09:34,calvisitor-10-105-162-178,QQ,10018,,FA||Url||taskID[2019353724] dealloc,FA||Url||taskID[ <*> dealloc,Event370
1590,1591,Jul,7,00:10:01,calvisitor-10-105-162-178,taskgated,273,,"no application identifier provided, can't use provisioning profiles [pid=37563]","no application identifier provided, can't use provisioning profiles [ <*> ",Event241
1591,1592,Jul,7,00:12:09,calvisitor-10-105-162-178,SpotlightNetHelper,352,,tcp_connection_destination_handle_tls_close_notify 111 closing socket due to TLS CLOSE_NOTIFY alert,tcp_connection_destination_handle_tls_close_notify <*> closing socket due to TLS CLOSE_NOTIFY alert,Event242
1592,1593,Jul,7,00:24:41,calvisitor-10-105-162-178,com.apple.WebKit.Networking,9854,,CFNetwork SSLHandshake failed (-9802),CFNetwork SSLHandshake failed <*>,Event243
1593,1594,Jul,7,00:26:36,calvisitor-10-105-162-178,Preview,11512,,"Unable to simultaneously satisfy constraints: ( ""<NSLayoutConstraint:0x7f8efa7db140 H:[NSImageView:0x7f8efa7db900(38)]>"", ""<NSLayoutConstraint:0x7f8efa7cbe00 H:|-(14)-[NSImageView:0x7f8efa7db900]   (Names: PageItemCell:0x7f8efa7cb450, '|':PageItemCell:0x7f8efa7cb450 )>"", ""<NSLayoutConstraint:0x7f8f17556f20 'NSView-Encapsulated-Layout-Width' H:[PageItemCell(73)]   (Names: PageItemCell:0x7f8efa7cb450 )>"", ""<NSLayoutConstraint:0x7f8efa7dc1c0 H:[NSImageView:0x7f8efa7db900]-(10)-[NSTextField:0x7f8efa7da9a0]>"", ""<NSLayoutConstraint:0x7f8efa7cbf70 H:[NSTextField:0x7f8f02f1da90]-(14)-|   (Names: PageItemCell:0x7f8efa7cb450, '|':PageItemCell:0x7f8efa7cb450 )>"", ""<NSLayoutConstraint:0x7f8efa7dc350 H:[NSTextField:0x7f8efa7da9a0]-(>=NSSpace(8))-[NSTextField:0x7f8f02f1da90]>"" )  Will attempt to recover by breaking constraint <NSLayoutConstraint:0x7f8efa7db140 H:[NSImageView:0x7f8efa7db900(38)]>  Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens.  And/or, break on objc_exception_throw to catch this in the debugger.","Unable <*> simultaneously satisfy constraints: ( <*> H:[0 <*> >"",0 <*> H:|-(14)-[ <*> (Names:0 <*> <*> )>"",0 <*> 'NSView-Encapsulated-Layout-Width' H:[1 PageItemCell(73)] (Names:1 <*> )>"",1 <*> H:[2 <*> -(10)-[ <*> >"",1 <*> H:[3 <*> -(14)-| (Names:2 <*> <*> )>"",2 <*> H:[4 <*> -(>=NSSpace(8))-[ <*> >"" ) Will attempt <*> recover by breaking constraint <*> H:[5 <*> > Set the0 NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints <*> YES <*> have -[ NSWindow visualizeConstraints:] automatically called when this0 happens. And/or, break on objc_exception_throw <*> catch this1 in the1 debugger.",Event244
1594,1595,Jul,7,00:26:41,calvisitor-10-105-162-178,Preview,11512,,"Unable to simultaneously satisfy constraints: ( ""<NSLayoutConstraint:0x7f8efb89e920 H:[NSImageView:0x7f8efb89d5d0(38)]>"", ""<NSLayoutConstraint:0x7f8efb89aac0 H:|-(14)-[NSImageView:0x7f8efb89d5d0]   (Names: PageItemCell:0x7f8efb898930, '|':PageItemCell:0x7f8efb898930 )>"", ""<NSLayoutConstraint:0x7f8f071a6c20 'NSView-Encapsulated-Layout-Width' H:[PageItemCell(73)]   (Names: PageItemCell:0x7f8efb898930 )>"", ""<NSLayoutConstraint:0x7f8efb89d8a0 H:[NSImageView:0x7f8efb89d5d0]-(10)-[NSTextField:0x7f8efb89d250]>"", ""<NSLayoutConstraint:0x7f8efb8980e0 H:[NSTextField:0x7f8efb89e7a0]-(14)-|   (Names: PageItemCell:0x7f8efb898930, '|':PageItemCell:0x7f8efb898930 )>"", ""<NSLayoutConstraint:0x7f8efb89ba20 H:[NSTextField:0x7f8efb89d250]-(>=NSSpace(8))-[NSTextField:0x7f8efb89e7a0]>"" )  Will attempt to recover by breaking constraint <NSLayoutConstraint:0x7f8efb89e920 H:[NSImageView:0x7f8efb89d5d0(38)]>  Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens.  And/or, break on objc_exception_throw to catch this in the debugger.","Unable <*> simultaneously satisfy constraints: ( <*> H:[0 <*> >"",0 <*> H:|-(14)-[ <*> (Names:0 <*> <*> )>"",0 <*> 'NSView-Encapsulated-Layout-Width' H:[1 PageItemCell(73)] (Names:1 <*> )>"",1 <*> H:[2 <*> -(10)-[ <*> >"",1 <*> H:[3 <*> -(14)-| (Names:2 <*> <*> )>"",2 <*> H:[4 <*> -(>=NSSpace(8))-[ <*> >"" ) Will attempt <*> recover by breaking constraint <*> H:[5 <*> > Set the0 NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints <*> YES <*> have -[ NSWindow visualizeConstraints:] automatically called when this0 happens. And/or, break on objc_exception_throw <*> catch this1 in the1 debugger.",Event244
1595,1596,Jul,7,00:30:06,calvisitor-10-105-162-178,syslogd,44,,"Configuration Notice: ASL Module ""com.apple.authkit.osx.asl"" sharing output destination ""/var/log/Accounts"" with ASL Module ""com.apple.Accounts"". Output parameters from ASL Module ""com.apple.Accounts"" override any specified in ASL Module ""com.apple.authkit.osx.asl"".","Configuration Notice: ASL0 Module0 ""com.apple.authkit.osx.asl"" sharing output destination ""/var/log/Accounts"" with ASL1 Module1 ""com.apple.Accounts"". Output parameters from ASL2 Module2 ""com.apple.Accounts"" override any specified in ASL3 Module3 ""com.apple.authkit.osx.asl"".",Event245
1596,1597,Jul,7,00:43:06,calvisitor-10-105-162-178,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.,Event391
1597,1598,Jul,7,00:43:09,calvisitor-10-105-162-178,imagent,355,,<IMMacNotificationCenterManager: 0x7fdcc9d16380>:    NC Disabled: NO,<IMMacNotificationCenterManager: <*> NC Disabled: NO,Event267
1598,1599,Jul,7,00:43:09,calvisitor-10-105-162-178,identityservicesd,272,,<IMMacNotificationCenterManager: 0x7ff1b2d17980>:    NC Disabled: NO,<IMMacNotificationCenterManager: <*> NC Disabled: NO,Event267
1599,1600,Jul,7,00:52:55,authorMacBook-Pro,corecaptured,37602,,"CCFile::copyFile fileName is [2017-07-07_00,52,55.450817]-CCIOReporter-001.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-07_00,52,55.450817]-CCIOReporter-001.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-07_00,52,54.449889]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-07_00,52,55.450817]-CCIOReporter-001.xml",CCFile::copyFile fileName is [ <*> <*> <*> <*> source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[ <*> <*> <*> <*> dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[ <*> <*> <*> <*> <*> <*> <*> <*>,Event350
1600,1601,Jul,7,00:52:58,authorMacBook-Pro,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,-[ NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the0 primary key failed. Dropping the1 journal record.,Event359
1601,1602,Jul,7,00:52:58,authorMacBook-Pro,UserEventAgent,43,,Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),Captive: [ CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),Event246
1602,1603,Jul,7,00:53:03,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 43840 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
1603,1604,Jul,7,00:53:09,calvisitor-10-105-162-178,mds,63,,(DiskStore.Normal:2382) 20cb04f 1.000086,(DiskStore.Normal:2382) <*> <*>,Event247
1604,1605,Jul,7,00:53:19,calvisitor-10-105-162-178,sandboxd,129,[37617],com.apple.Addres(37617) deny network-outbound /private/var/run/mDNSResponder,com.apple.Addres(37617) deny network-outbound /private/var/run/mDNSResponder,Event248
1605,1606,Jul,7,00:53:26,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 5703 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
1606,1607,Jul,7,01:06:34,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = <*>,Event409
1607,1608,Jul,7,01:33:49,calvisitor-10-105-162-178,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),<*> HID] <*> ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host <*>,Event305
1608,1609,Jul,7,01:34:46,calvisitor-10-105-162-178,kernel,0,,ARPT: 761864.513194: AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,Event403
1609,1610,Jul,7,01:47:40,calvisitor-10-105-162-178,GoogleSoftwareUpdateAgent,37644,,"2017-07-07 01:47:40.090 GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""https://tools.google.com/service/update2?cup2hreq=c30943ccd5e0a03e93b6be3e2b7e2127989f08f1bde99263ffee091de8b8bc39&cup2key=7:1039900771""",<*> <*> GoogleSoftwareUpdateAgent[ <*> [ lvl=2] -[ KSOutOfProcessFetcher0 beginFetchWithDelegate:] KSOutOfProcessFetcher1 start fetch from URL: <*>,Event249
1610,1611,Jul,7,02:01:04,calvisitor-10-105-162-178,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,AppleThunderboltGenericHAL::earlyWake <*> complete <*> took <*> milliseconds,Event377
1611,1612,Jul,7,02:14:41,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = <*>,Event409
1612,1613,Jul,7,02:15:01,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 38922 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
1613,1614,Jul,7,02:15:01,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 893 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
1614,1615,Jul,7,02:28:19,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,AppleCamIn::systemWakeCall - messageType = <*>,Event409
1615,1616,Jul,7,02:42:24,calvisitor-10-105-162-178,sandboxd,129,[37682],com.apple.Addres(37682) deny network-outbound /private/var/run/mDNSResponder,com.apple.Addres(37682) deny network-outbound /private/var/run/mDNSResponder,Event250
1616,1617,Jul,7,02:42:27,calvisitor-10-105-162-178,com.apple.AddressBook.InternetAccountsBridge,37682,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,Event311
1617,1618,Jul,7,02:55:51,calvisitor-10-105-162-178,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,Thermal pressure0 state:0 <*> Memory pressure1 state:1 <*>,Event319
1618,1619,Jul,7,02:56:01,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 498005 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
1619,1620,Jul,7,03:09:18,calvisitor-10-105-162-178,kernel,0,,ARPT: 762302.122693: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,ARPT: <*> wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,Event396
1620,1621,Jul,7,03:09:38,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 35733 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
1621,1622,Jul,7,03:10:18,calvisitor-10-105-162-178,kernel,0,,ARPT: 762363.637095: AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,Event403
1622,1623,Jul,7,03:22:55,calvisitor-10-105-162-178,kernel,0,,RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Event302
1623,1624,Jul,7,03:22:55,calvisitor-10-105-162-178,kernel,0,,ARPT: 762366.143164: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,ARPT: <*> AirPort_Brcm43xx::powerChange: System Wake0 - Full Wake/ Dark Wake1 / Maintenance wake,Event332
1624,1625,Jul,7,03:23:15,calvisitor-10-105-162-178,com.apple.AddressBook.InternetAccountsBridge,37700,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,Event311
1625,1626,Jul,7,03:36:32,calvisitor-10-105-162-178,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 11 unplug = 0,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route <*> <*> port <*> <*> unplug <*> <*>,Event357
1626,1627,Jul,7,03:36:32,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Event411
1627,1628,Jul,7,03:50:09,calvisitor-10-105-162-178,kernel,0,,ARPT: 762484.281874: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,ARPT: <*> AirPort_Brcm43xx::powerChange: System Wake0 - Full Wake/ Dark Wake1 / Maintenance wake,Event332
1628,1629,Jul,7,03:50:19,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 33204 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
1629,1630,Jul,7,03:50:29,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 33282 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
1630,1631,Jul,7,03:51:08,calvisitor-10-105-162-178,kernel,0,,"ARPT: 762543.171617: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,","ARPT: <*> IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': <*> 'TimeRemaining': <*> ",Event336
1631,1632,Jul,7,04:04:43,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 106 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
1632,1633,Jul,7,04:04:43,calvisitor-10-105-162-178,kernel,0,,"ARPT: 762603.017378: wl0: setup_keepalive: Local port: 62991, Remote port: 443",ARPT: <*> wl0: setup_keepalive: Local port:0 <*> Remote port:1 <*>,Event335
1633,1634,Jul,7,04:17:24,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Event411
1634,1635,Jul,7,04:17:33,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 31570 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
1635,1636,Jul,7,04:17:37,calvisitor-10-105-162-178,locationd,82,,Location icon should now be in state 'Active',Location icon should now be in state 'Active',Event265
1636,1637,Jul,7,04:17:52,calvisitor-10-105-162-178,sandboxd,129,[37725],com.apple.Addres(37725) deny network-outbound /private/var/run/mDNSResponder,com.apple.Addres(37725) deny network-outbound /private/var/run/mDNSResponder,Event251
1637,1638,Jul,7,04:31:01,calvisitor-10-105-162-178,kernel,0,,AirPort: Link Down on awdl0. Reason 1 (Unspecified).,AirPort: Link Down on awdl0. Reason <*> (Unspecified).,Event287
1638,1639,Jul,7,04:44:38,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 491488 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
1639,1640,Jul,7,04:44:48,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 1002 seconds.  Ignoring.","<*> scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",Event310
